customer_age,customer_tenure_months,vehicle_age_years,idv,claim_amount,repair_estimate,police_report_filed,accident_type,damage_type,previous_claims_count,engine_guard_addon,tyre_rim_addon,vehicle_fire,theft,fraud_label
27,68,9,757747,570125,584994,True,Rollover,Side panel,0,True,True,False,False,False
40,72,8,1069934,179250,193481,False,Side collision,Engine,4,True,False,False,False,True
63,24,8,1185991,369144,386251,True,Theft,Rear bumper,3,False,True,False,True,True
22,119,2,540373,303770,319967,False,Hit and run,Engine,4,False,False,False,False,False
56,68,12,740320,162412,176013,False,Fire,Total loss,2,False,True,True,False,False
50,20,5,771762,204808,225183,True,Fire,Side panel,0,False,False,True,False,False
69,8,2,729859,147435,165496,True,Rear-end collision,Rear bumper,4,True,False,False,False,False
34,81,9,1071010,816783,843019,True,Theft,Front bumper,1,True,False,False,True,False
54,44,10,1172627,520070,531480,True,Hit and run,Front bumper,4,False,True,False,False,False
45,98,6,1066177,362045,389464,False,Fire,Side panel,2,False,False,True,False,False
51,33,2,560887,42850,69766,False,Side collision,Total loss,3,False,True,False,False,True
26,25,1,369223,75675,101982,True,Fire,Front bumper,3,True,False,True,False,False
56,58,8,646931,96402,119646,True,Rollover,Side panel,3,False,True,False,False,False
70,93,2,579820,377785,406225,True,Rollover,Windshield,3,False,False,False,False,False
64,54,5,857713,394557,397840,False,Theft,Windshield,4,True,True,False,True,True
39,5,12,558176,40723,44670,True,Rear-end collision,Windshield,3,False,False,False,False,False
39,65,12,754453,121562,147071,True,Fire,Side panel,5,False,True,True,False,False
58,30,1,720308,372999,400773,True,Rear-end collision,Total loss,3,True,True,False,False,False
26,82,8,380725,268780,296963,True,Rear-end collision,Engine,1,False,True,False,False,False
45,52,7,1050100,197617,219731,True,Theft,Side panel,6,False,True,False,True,False
51,92,3,422417,91294,106896,True,Side collision,Windshield,6,False,True,False,False,False
23,71,12,698375,205136,220113,False,Side collision,Engine,2,True,True,False,False,False
51,32,9,751168,21311,31969,True,Side collision,Windshield,6,True,True,False,False,False
35,19,5,351241,13499,23883,True,Theft,Rear bumper,2,False,True,False,True,False
55,98,7,448086,100155,116753,True,Rear-end collision,Front bumper,3,True,True,False,False,False
56,80,4,584632,335526,352945,True,Rear-end collision,Rear bumper,4,False,False,False,False,False
54,110,11,869387,595964,605901,False,Rollover,Rear bumper,5,False,True,False,False,True
51,77,11,1162026,379242,385097,False,Hit and run,Windshield,3,True,True,False,False,False
56,89,12,405020,103438,114429,True,Theft,Rear bumper,5,True,False,False,True,False
67,42,4,475431,116927,134563,True,Side collision,Front bumper,5,False,False,False,False,False
60,44,2,1046879,403594,412345,False,Rollover,Windshield,2,True,False,False,False,False
55,40,8,737094,282131,291258,True,Rollover,Rear bumper,2,True,True,False,False,False
55,111,11,509240,306129,319788,True,Hit and run,Side panel,1,False,False,False,False,False
40,110,6,473159,225170,240111,False,Rollover,Front bumper,4,True,True,False,False,True
59,86,0,676177,243094,263117,True,Fire,Front bumper,5,True,False,True,False,False
31,23,3,919952,408623,436886,True,Rear-end collision,Windshield,1,True,True,False,False,False
62,50,2,1189816,58829,61682,False,Theft,Windshield,1,True,True,False,True,True
28,25,11,355472,274088,278303,False,Fire,Side panel,1,True,True,True,False,True
30,43,10,368102,182437,200290,True,Rollover,Side panel,5,True,False,False,False,True
58,11,8,989352,277305,293701,True,Rollover,Side panel,2,False,True,False,False,False
67,109,6,975345,628434,640135,False,Side collision,Engine,2,True,True,False,False,False
48,1,2,1140234,135322,164853,True,Rollover,Windshield,4,True,True,False,False,False
56,75,7,563654,206835,222382,True,Side collision,Side panel,1,True,True,False,False,False
54,93,8,913815,409783,431577,True,Rollover,Total loss,5,True,True,False,False,False
31,111,12,686932,37794,44518,True,Rear-end collision,Total loss,1,True,False,False,False,False
50,18,2,490269,164293,173951,True,Fire,Front bumper,3,False,False,True,False,True
66,17,8,868710,128371,140668,False,Rollover,Side panel,2,False,True,False,False,False
70,108,6,562821,267682,277018,True,Rear-end collision,Front bumper,3,False,False,False,False,False
66,55,2,1013507,391285,421264,True,Rear-end collision,Windshield,2,True,True,False,False,False
65,11,2,1165500,784294,808280,True,Fire,Rear bumper,5,True,True,True,False,False
34,120,7,1009871,399547,424389,True,Rollover,Windshield,5,True,True,False,False,False
27,103,4,967411,271945,285903,False,Side collision,Front bumper,6,False,True,False,False,False
38,34,6,1076564,761291,781479,True,Side collision,Front bumper,4,True,True,False,False,True
53,111,10,809805,400088,414057,True,Fire,Total loss,6,False,True,True,False,False
48,67,8,417764,244566,273370,False,Hit and run,Windshield,0,False,False,False,False,True
36,8,0,933273,660741,663410,True,Side collision,Front bumper,5,True,False,False,False,False
42,8,10,719370,188909,191006,True,Rear-end collision,Rear bumper,4,False,True,False,False,False
60,97,0,352026,101044,126059,True,Theft,Side panel,0,False,True,False,True,False
62,8,11,643026,475188,489078,True,Rollover,Rear bumper,1,True,True,False,False,False
31,1,12,493308,304498,330306,False,Fire,Side panel,5,True,False,True,False,True
56,107,4,1037822,132722,140949,True,Hit and run,Rear bumper,5,True,True,False,False,False
36,46,2,807245,381485,406134,True,Rollover,Side panel,3,True,False,False,False,False
26,42,7,723658,364181,371705,True,Rear-end collision,Total loss,4,True,True,False,False,False
54,74,10,969094,693607,721746,True,Side collision,Front bumper,2,True,False,False,False,False
31,24,10,1174388,233726,258182,True,Side collision,Front bumper,1,False,False,False,False,False
64,115,9,602501,301428,317485,True,Side collision,Windshield,0,True,False,False,False,False
67,96,7,860152,30523,32884,False,Side collision,Side panel,5,False,True,False,False,True
34,6,3,570859,360251,368827,True,Side collision,Front bumper,2,True,False,False,False,False
28,1,7,609327,151976,170015,True,Rear-end collision,Windshield,1,True,True,False,False,False
57,6,6,497496,102561,107089,True,Rear-end collision,Front bumper,2,False,True,False,False,False
60,97,7,499598,107780,118106,True,Theft,Windshield,1,False,True,False,True,False
32,7,3,761101,398715,413135,True,Rollover,Side panel,5,False,True,False,False,True
40,67,1,818081,35385,50383,False,Rollover,Side panel,6,False,True,False,False,True
44,87,12,829645,161029,165238,True,Fire,Engine,1,True,True,True,False,False
28,95,5,1043120,260115,265416,True,Hit and run,Engine,0,True,True,False,False,False
64,110,0,848884,552474,571905,True,Fire,Engine,5,True,False,True,False,False
29,46,6,489151,354446,360848,False,Side collision,Total loss,2,False,False,False,False,True
27,15,0,328446,162883,188627,True,Hit and run,Total loss,2,False,True,False,False,False
67,96,5,781042,161478,184374,True,Fire,Front bumper,4,False,False,True,False,False
28,75,2,1003333,382850,393225,True,Hit and run,Rear bumper,3,True,False,False,False,False
22,56,9,476435,151051,162077,True,Hit and run,Front bumper,6,True,False,False,False,False
41,12,7,873747,372516,382815,True,Rollover,Front bumper,5,False,True,False,False,False
69,96,6,813368,188053,197166,True,Theft,Side panel,1,True,True,False,True,False
40,46,4,1062483,401960,410801,False,Fire,Side panel,1,True,False,True,False,False
35,6,5,369521,166968,176147,True,Side collision,Front bumper,5,False,False,False,False,False
44,16,4,940039,98351,123017,True,Fire,Front bumper,6,False,True,True,False,True
38,78,4,680364,516339,524745,True,Hit and run,Engine,0,True,True,False,False,True
51,14,11,325977,12498,18345,True,Fire,Rear bumper,5,False,True,True,False,False
46,52,10,843677,286478,296172,False,Side collision,Engine,0,True,False,False,False,False
44,62,5,588052,50433,52722,True,Hit and run,Windshield,1,False,False,False,False,False
48,14,7,331142,92131,119375,True,Theft,Side panel,2,False,False,False,True,False
37,61,8,573397,234432,250948,False,Theft,Rear bumper,1,True,True,False,True,True
37,76,5,890164,699291,720443,True,Fire,Rear bumper,5,True,True,True,False,True
40,81,9,731701,81486,106665,True,Side collision,Front bumper,0,False,True,False,False,False
70,8,10,322989,69530,97354,True,Theft,Total loss,2,False,True,False,True,True
45,111,0,460720,125989,135082,True,Hit and run,Front bumper,1,False,False,False,False,False
25,81,4,1112487,441780,465715,True,Hit and run,Front bumper,5,False,True,False,False,False
26,55,11,1020068,518526,525229,True,Theft,Front bumper,0,True,True,False,True,False
68,16,9,852861,515321,522034,False,Side collision,Engine,3,True,False,False,False,False
21,84,11,755271,545897,565311,True,Hit and run,Front bumper,2,True,False,False,False,False
38,10,12,652502,190183,192857,True,Side collision,Windshield,3,False,True,False,False,False
61,36,0,1145068,649464,653380,True,Hit and run,Engine,4,True,True,False,False,False
64,58,4,487707,14096,40289,True,Theft,Side panel,5,False,True,False,True,True
25,119,9,529924,56946,70046,True,Hit and run,Rear bumper,5,True,True,False,False,False
68,13,5,820552,633297,639402,True,Side collision,Rear bumper,6,False,True,False,False,False
38,4,5,924711,129445,158724,True,Theft,Total loss,4,False,False,False,True,False
42,20,9,1183742,751415,773110,False,Hit and run,Side panel,0,True,True,False,False,False
67,63,3,777476,255790,270654,True,Hit and run,Rear bumper,1,True,False,False,False,False
25,87,12,941896,117598,139624,False,Fire,Windshield,6,True,True,True,False,True
33,12,10,355152,104951,114620,False,Hit and run,Windshield,6,False,False,False,False,True
49,104,9,534673,352652,376794,True,Rear-end collision,Total loss,5,False,False,False,False,False
69,78,9,1034628,422672,448103,True,Hit and run,Rear bumper,1,True,False,False,False,False
35,46,6,780869,162751,179732,True,Hit and run,Rear bumper,1,True,True,False,False,False
44,37,7,1129241,86362,95611,True,Fire,Front bumper,1,True,True,True,False,False
24,86,3,705081,119355,139961,True,Theft,Side panel,5,True,False,False,True,False
57,22,12,474773,365597,386073,False,Rollover,Windshield,5,True,False,False,False,True
65,63,3,1156127,627988,657676,True,Fire,Side panel,2,False,True,True,False,False
30,51,11,971764,661256,671559,False,Side collision,Side panel,4,True,True,False,False,True
52,31,7,582346,60031,75345,True,Side collision,Windshield,5,True,True,False,False,False
62,59,4,900800,299806,327989,True,Theft,Rear bumper,3,False,True,False,True,False
27,2,11,1138973,214947,233981,False,Hit and run,Total loss,0,True,False,False,False,False
60,84,2,1169584,745516,772971,True,Rear-end collision,Front bumper,3,False,True,False,False,False
28,35,2,1191469,423301,430665,True,Rear-end collision,Windshield,0,False,False,False,False,False
60,101,11,331444,68644,85171,True,Rear-end collision,Windshield,1,True,False,False,False,False
41,1,3,910894,594984,611539,False,Hit and run,Engine,4,False,False,False,False,True
69,39,3,429095,229310,258963,True,Rear-end collision,Engine,3,False,True,False,False,False
54,52,3,373627,296530,308678,True,Rollover,Windshield,2,False,False,False,False,False
50,104,8,879512,139337,167911,True,Hit and run,Windshield,0,True,True,False,False,False
50,26,11,740658,543978,570942,True,Fire,Side panel,3,False,False,True,False,False
46,98,7,1025913,623194,648033,False,Hit and run,Side panel,5,False,True,False,False,True
65,19,3,829741,64888,93109,True,Fire,Engine,6,True,True,True,False,False
47,84,8,319119,234744,264333,True,Theft,Total loss,5,False,True,False,True,False
57,93,5,892306,705958,728351,True,Hit and run,Engine,0,False,True,False,False,False
47,101,2,442277,93947,121192,True,Rollover,Engine,5,False,False,False,False,False
27,7,0,341527,152191,164599,True,Hit and run,Rear bumper,1,True,True,False,False,False
69,101,12,926389,685894,708502,True,Fire,Engine,4,True,True,True,False,True
21,116,12,603011,69348,80135,False,Rear-end collision,Engine,1,True,False,False,False,False
64,17,0,1002731,95366,115452,True,Rollover,Side panel,2,False,False,False,False,False
38,20,9,757607,201218,224852,True,Theft,Side panel,1,True,True,False,True,True
63,94,11,840387,92235,111422,False,Side collision,Engine,0,False,True,False,False,False
46,60,8,738007,272049,286400,True,Side collision,Side panel,6,False,True,False,False,False
65,61,11,512493,63396,86713,False,Hit and run,Windshield,2,True,True,False,False,False
32,26,1,373271,167650,177614,True,Side collision,Engine,6,False,False,False,False,False
67,90,10,1163166,180743,199921,True,Hit and run,Windshield,6,False,False,False,False,False
54,32,2,783812,514326,534980,True,Hit and run,Total loss,2,False,False,False,False,False
37,49,5,845164,234390,260197,False,Rear-end collision,Rear bumper,0,True,True,False,False,False
57,58,0,873105,402118,427237,True,Side collision,Rear bumper,2,False,True,False,False,False
69,62,8,527342,35161,40746,True,Theft,Windshield,5,True,False,False,True,False
52,40,10,699822,53650,65042,True,Theft,Windshield,0,True,True,False,True,False
56,73,4,333208,230518,242518,True,Rollover,Engine,4,False,False,False,False,False
48,75,0,790250,549445,561033,True,Theft,Front bumper,1,False,False,False,True,False
59,90,5,965845,238622,241218,True,Rollover,Side panel,4,True,True,False,False,False
50,14,12,1132842,673920,680136,True,Rear-end collision,Front bumper,4,True,False,False,False,False
49,69,10,593633,385564,413509,True,Hit and run,Windshield,2,False,True,False,False,True
63,120,9,572509,171547,188838,True,Theft,Engine,1,False,False,False,True,False
62,42,1,626002,202375,226399,False,Theft,Engine,1,False,False,False,True,True
24,33,0,936031,523671,528382,True,Rear-end collision,Side panel,2,True,False,False,False,False
70,14,0,821656,18709,31343,True,Rollover,Engine,1,False,False,False,False,False
44,32,2,773895,472863,497331,True,Side collision,Side panel,4,False,True,False,False,True
47,109,5,717747,397884,406142,True,Theft,Engine,0,False,True,False,True,False
27,27,4,525095,234391,254802,False,Theft,Rear bumper,6,True,False,False,True,True
33,86,5,899133,609205,630922,False,Side collision,Rear bumper,4,False,False,False,False,True
59,108,7,679972,536702,554048,True,Rear-end collision,Total loss,0,True,True,False,False,False
30,119,1,845941,73738,98927,False,Side collision,Windshield,3,True,False,False,False,False
50,43,9,355806,255320,279757,True,Rear-end collision,Engine,0,False,False,False,False,False
61,89,5,597243,189194,208268,True,Theft,Front bumper,3,False,False,False,True,False
26,98,5,549764,429054,435638,True,Rollover,Front bumper,1,False,True,False,False,False
56,119,8,477931,59147,80679,True,Rear-end collision,Front bumper,4,False,False,False,False,False
59,109,9,467335,344108,369489,True,Rollover,Front bumper,5,False,False,False,False,False
41,33,2,899626,333970,343556,True,Theft,Windshield,3,True,False,False,True,False
68,101,11,1002639,35374,54041,False,Theft,Total loss,0,False,True,False,True,True
